map-LogFile

87.31169;8.088226;29.18113;21.871758
83.30944;12.745274;29.26047;51.00063
78.31994;16.54542;27.998999;52.011806
74.00917;20.51742;22.936466;52.088936
69.290115;26.546436;24.911613;52.63705
65.395226;31.792515;24.186274;24.540436
60.458305;34.844337;22.956614;52.814293
55.857292;41.33487;8.734838;86.374794
52.483078;45.243305;22.405693;85.22542
46.974773;48.73208;20.86184;88.99121
42.550674;53.678436;19.540565;90.39718
39.06537;57.669033;18.649935;91.394516
33.676678;62.44729;17.521338;92.1614
28.015047;68.57989;15.596854;86.70471
23.980082;72.097;16.673855;91.68633
16.108435;72.90732;13.3815155;95.86111
14.367839;83.01445;15.8631935;88.40221
9.797031;85.40264;14.783387;93.84661
86.824036;9.592726;8.471678;96.33742
85.29875;9.740371;10.987678;97.351135
80.51137;15.884307;10.160338;97.96281
73.972984;20.944952;12.150597;99.100235
69.15129;25.40271;10.166952;98.90694
64.27448;30.531372;9.889581;99.35021
60.127113;35.552032;9.504563;115.84746
54.88795;37.488453;10.777047;97.27558
51.93279;43.73879;8.548468;112.15026
46.520805;48.85234;6.7235003;102.774765
42.225807;52.514256;6.026823;104.505615
38.639435;57.50597;4.3198867;105.40757
35.287598;61.23747;107.831635;74.12063
34.23863;60.690308;12.128242;74.67942
30.955435;65.24977;31.053322;97.988
25.670952;68.7395;31.767323;95.6291
23.00258;74.296616;25.987951;88.67515
16.620968;79.53732;20.31721;93.32527
12.665629;80.95651;14.996839;89.15303
6.329032;89.2714;18.229033;90.360985
